"";"sex";"per";"age";"haz"
"1";0;1951;0;0,0363631760400779
"2";0;1951;1;0,00361654674404824
"3";0;1951;2;0,00217238422119593
"4";0;1951;3;0,00158124943991596
"5";0;1951;4;0,00118068989269102
"6";0;1951;5;0,00107059546587364
"7";0;1951;6;0,000870368055552166
"8";0;1951;7;0,000950430344293509
"9";0;1951;8;0,000800333723786598
"10";0;1951;9;0,000690221515995811
"11";0;1951;10;0,000600160414547088
"12";0;1951;11;0,000610180056623864
"13";0;1951;12;0,000800333723786598
"14";0;1951;13;0,000750286639849984
"15";0;1951;14;0,00086034580615765
"16";0;1951;15;0,000870368055552166
"17";0;1951;16;0,00103055870962025
"18";0;1951;17;0,00118068989269102
"19";0;1951;18;0,00165133848586823
"20";0;1951;19;0,00164136810893312
"21";0;1951;20;0,00170143068627577
"22";0;1951;21;0,00204211226471438
"23";0;1951;22;0,00222244279212301
"24";0;1951;23;0,00239288771981192
"25";0;1951;24;0,0023327238548144
"26";0;1951;25;0,00237281278054048
"27";0;1951;26;0,00268360128202734
"28";0;1951;27;0,00253318455659878
"29";0;1951;28;0,00268360128202734
"30";0;1951;29;0,0026535400320789
"31";0;1951;30;0,00269364182130218
"32";0;1951;31;0,00307471894112709
"33";0;1951;32;0,00299448640303588
"34";0;1951;33;0,00324524941088716
"35";0;1951;34;0,00312488249435107
"36";0;1951;35;0,00329542151946849
"37";0;1951;36;0,00385741347776613
"38";0;1951;37;0,00404818568089596
"39";0;1951;38;0,00400802953632602
"40";0;1951;39;0,00457042222999882
"41";0;1951;40;0,00484170494436078
"42";0;1951;41;0,00527387314562902
"43";0;1951;42;0,0054649157871912
"44";0;1951;43;0,00643063499171562
"45";0;1951;44;0,00668226124921728
"46";0;1951;45;0,00714548149279464
"47";0;1951;46;0,00783056200633658
"48";0;1951;47;0,00898018287411409
"49";0;1951;48;0,00981801550768924
"50";0;1951;49;0,0109497371825787
"51";0;1951;50;0,0115059190204511
"52";0;1951;51;0,0128725208177948
"53";0;1951;52;0,0139467794415425
"54";0;1951;53;0,0155198040061711
"55";0;1951;54;0,0168104965921236
"56";0;1951;55;0,0194580895549123
"57";0;1951;56;0,0204782452412864
"58";0;1951;57;0,0232583796295511
"59";0;1951;58;0,0235654760143142
"60";0;1951;59;0,0255126944254044
"61";0;1951;60;0,0277103923709765
"62";0;1951;61;0,0311192253159561
"63";0;1951;62;0,0328331523648103
"64";0;1951;63;0,0377745347565336
"65";0;1951;64;0,0398849246673446
"66";0;1951;65;0,0441504468869797
"67";0;1951;66;0,0484027107005184
"68";0;1951;67;0,0503042963107576
"69";0;1951;68;0,0541499989910041
"70";0;1951;69;0,0610672022717885
"71";0;1951;70;0,0644105462334467
"72";0;1951;71;0,0692750498815741
"73";0;1951;72;0,0749067732717032
"74";0;1951;73;0,0807763125086603
"75";0;1951;74;0,0909865091764353
"76";0;1951;75;0,0961585288714118
"77";0;1951;76;0,111054461715276
"78";0;1951;77;0,113112691865857
"79";0;1951;78;0,127231280379302
"80";0;1951;79;0,142439510417342
"81";0;1951;80;0,154690853710677
"82";0;1951;81;0,166054580952252
"83";0;1951;82;0,178875486397904
"84";0;1951;83;0,193499829369415
"85";0;1951;84;0,213614121360383
"86";0;1951;85;0,22826916385025
"87";0;1951;86;0,252701078017169
"88";0;1951;87;0,275924786864209
"89";0;1951;88;0,306932836747796
"90";0;1951;89;0,31615010398584
"91";0;1951;90;0,349912146958102
"92";0;1951;91;0,373080180841597
"93";0;1951;92;0,396857293599933
"94";0;1951;93;0,421122007350439
"95";0;1951;94;0,445787222850568
"96";0;1951;95;0,47070787955215
"97";0;1951;96;0,495789287227186
"98";0;1951;97;0,520892747799958
"99";0;1951;98;0,545882968797309
"100";0;1951;99;0,570646443696833
"101";0;1952;0;0,0363631760400779
"102";0;1952;1;0,00361654674404824
"103";0;1952;2;0,00217238422119593
"104";0;1952;3;0,00158124943991596
"105";0;1952;4;0,00118068989269102
"106";0;1952;5;0,00107059546587364
"107";0;1952;6;0,000870368055552166
"108";0;1952;7;0,000950430344293509
"109";0;1952;8;0,000800333723786598
"110";0;1952;9;0,000690221515995811
"111";0;1952;10;0,000600160414547088
"112";0;1952;11;0,000610180056623864
"113";0;1952;12;0,000800333723786598
"114";0;1952;13;0,000750286639849984
"115";0;1952;14;0,00086034580615765
"116";0;1952;15;0,000870368055552166
"117";0;1952;16;0,00103055870962025
"118";0;1952;17;0,00118068989269102
"119";0;1952;18;0,00165133848586823
"120";0;1952;19;0,00164136810893312
"121";0;1952;20;0,00170143068627577
"122";0;1952;21;0,00204211226471438
"123";0;1952;22;0,00222244279212301
"124";0;1952;23;0,00239288771981192
"125";0;1952;24;0,0023327238548144
"126";0;1952;25;0,00237281278054048
"127";0;1952;26;0,00268360128202734
"128";0;1952;27;0,00253318455659878
"129";0;1952;28;0,00268360128202734
"130";0;1952;29;0,0026535400320789
"131";0;1952;30;0,00269364182130218
"132";0;1952;31;0,00307471894112709
"133";0;1952;32;0,00299448640303588
"134";0;1952;33;0,00324524941088716
"135";0;1952;34;0,00312488249435107
"136";0;1952;35;0,00329542151946849
"137";0;1952;36;0,00385741347776613
"138";0;1952;37;0,00404818568089596
"139";0;1952;38;0,00400802953632602
"140";0;1952;39;0,00457042222999882
"141";0;1952;40;0,00484170494436078
"142";0;1952;41;0,00527387314562902
"143";0;1952;42;0,0054649157871912
"144";0;1952;43;0,00643063499171562
"145";0;1952;44;0,00668226124921728
"146";0;1952;45;0,00714548149279464
"147";0;1952;46;0,00783056200633658
"148";0;1952;47;0,00898018287411409
"149";0;1952;48;0,00981801550768924
"150";0;1952;49;0,0109497371825787
"151";0;1952;50;0,0115059190204511
"152";0;1952;51;0,0128725208177948
"153";0;1952;52;0,0139467794415425
"154";0;1952;53;0,0155198040061711
"155";0;1952;54;0,0168104965921236
"156";0;1952;55;0,0194580895549123
"157";0;1952;56;0,0204782452412864
"158";0;1952;57;0,0232583796295511
"159";0;1952;58;0,0235654760143142
"160";0;1952;59;0,0255126944254044
"161";0;1952;60;0,0277103923709765
"162";0;1952;61;0,0311192253159561
"163";0;1952;62;0,0328331523648103
"164";0;1952;63;0,0377745347565336
"165";0;1952;64;0,0398849246673446
"166";0;1952;65;0,0441504468869797
"167";0;1952;66;0,0484027107005184
"168";0;1952;67;0,0503042963107576
"169";0;1952;68;0,0541499989910041
"170";0;1952;69;0,0610672022717885
"171";0;1952;70;0,0644105462334467
"172";0;1952;71;0,0692750498815741
"173";0;1952;72;0,0749067732717032
"174";0;1952;73;0,0807763125086603
"175";0;1952;74;0,0909865091764353
"176";0;1952;75;0,0961585288714118
"177";0;1952;76;0,111054461715276
"178";0;1952;77;0,113112691865857
"179";0;1952;78;0,127231280379302
"180";0;1952;79;0,142439510417342
"181";0;1952;80;0,154690853710677
"182";0;1952;81;0,166054580952252
"183";0;1952;82;0,178875486397904
"184";0;1952;83;0,193499829369415
"185";0;1952;84;0,213614121360383
"186";0;1952;85;0,22826916385025
"187";0;1952;86;0,252701078017169
"188";0;1952;87;0,275924786864209
"189";0;1952;88;0,306932836747796
"190";0;1952;89;0,31615010398584
"191";0;1952;90;0,349912146958102
"192";0;1952;91;0,373080180841597
"193";0;1952;92;0,396857293599933
"194";0;1952;93;0,421122007350439
"195";0;1952;94;0,445787222850568
"196";0;1952;95;0,47070787955215
"197";0;1952;96;0,495789287227186
"198";0;1952;97;0,520892747799958
"199";0;1952;98;0,545882968797309
"200";0;1952;99;0,570646443696833
"201";0;1953;0;0,0363631760400779
"202";0;1953;1;0,00361654674404824
"203";0;1953;2;0,00217238422119593
"204";0;1953;3;0,00158124943991596
"205";0;1953;4;0,00118068989269102
"206";0;1953;5;0,00107059546587364
"207";0;1953;6;0,000870368055552166
"208";0;1953;7;0,000950430344293509
"209";0;1953;8;0,000800333723786598
"210";0;1953;9;0,000690221515995811
"211";0;1953;10;0,000600160414547088
"212";0;1953;11;0,000610180056623864
"213";0;1953;12;0,000800333723786598
"214";0;1953;13;0,000750286639849984
"215";0;1953;14;0,00086034580615765
"216";0;1953;15;0,000870368055552166
"217";0;1953;16;0,00103055870962025
"218";0;1953;17;0,00118068989269102
"219";0;1953;18;0,00165133848586823
"220";0;1953;19;0,00164136810893312
"221";0;1953;20;0,00170143068627577
"222";0;1953;21;0,00204211226471438
"223";0;1953;22;0,00222244279212301
"224";0;1953;23;0,00239288771981192
"225";0;1953;24;0,0023327238548144
"226";0;1953;25;0,00237281278054048
"227";0;1953;26;0,00268360128202734
"228";0;1953;27;0,00253318455659878
"229";0;1953;28;0,00268360128202734
"230";0;1953;29;0,0026535400320789
"231";0;1953;30;0,00269364182130218
"232";0;1953;31;0,00307471894112709
"233";0;1953;32;0,00299448640303588
"234";0;1953;33;0,00324524941088716
"235";0;1953;34;0,00312488249435107
"236";0;1953;35;0,00329542151946849
"237";0;1953;36;0,00385741347776613
"238";0;1953;37;0,00404818568089596
"239";0;1953;38;0,00400802953632602
"240";0;1953;39;0,00457042222999882
"241";0;1953;40;0,00484170494436078
"242";0;1953;41;0,00527387314562902
"243";0;1953;42;0,0054649157871912
"244";0;1953;43;0,00643063499171562
"245";0;1953;44;0,00668226124921728
"246";0;1953;45;0,00714548149279464
"247";0;1953;46;0,00783056200633658
"248";0;1953;47;0,00898018287411409
"249";0;1953;48;0,00981801550768924
"250";0;1953;49;0,0109497371825787
"251";0;1953;50;0,0115059190204511
"252";0;1953;51;0,0128725208177948
"253";0;1953;52;0,0139467794415425
"254";0;1953;53;0,0155198040061711
"255";0;1953;54;0,0168104965921236
"256";0;1953;55;0,0194580895549123
"257";0;1953;56;0,0204782452412864
"258";0;1953;57;0,0232583796295511
"259";0;1953;58;0,0235654760143142
"260";0;1953;59;0,0255126944254044
"261";0;1953;60;0,0277103923709765
"262";0;1953;61;0,0311192253159561
"263";0;1953;62;0,0328331523648103
"264";0;1953;63;0,0377745347565336
"265";0;1953;64;0,0398849246673446
"266";0;1953;65;0,0441504468869797
"267";0;1953;66;0,0484027107005184
"268";0;1953;67;0,0503042963107576
"269";0;1953;68;0,0541499989910041
"270";0;1953;69;0,0610672022717885
"271";0;1953;70;0,0644105462334467
"272";0;1953;71;0,0692750498815741
"273";0;1953;72;0,0749067732717032
"274";0;1953;73;0,0807763125086603
"275";0;1953;74;0,0909865091764353
"276";0;1953;75;0,0961585288714118
"277";0;1953;76;0,111054461715276
"278";0;1953;77;0,113112691865857
"279";0;1953;78;0,127231280379302
"280";0;1953;79;0,142439510417342
"281";0;1953;80;0,154690853710677
"282";0;1953;81;0,166054580952252
"283";0;1953;82;0,178875486397904
"284";0;1953;83;0,193499829369415
"285";0;1953;84;0,213614121360383
"286";0;1953;85;0,22826916385025
"287";0;1953;86;0,252701078017169
"288";0;1953;87;0,275924786864209
"289";0;1953;88;0,306932836747796
"290";0;1953;89;0,31615010398584
"291";0;1953;90;0,349912146958102
"292";0;1953;91;0,373080180841597
"293";0;1953;92;0,396857293599933
"294";0;1953;93;0,421122007350439
"295";0;1953;94;0,445787222850568
"296";0;1953;95;0,47070787955215
"297";0;1953;96;0,495789287227186
"298";0;1953;97;0,520892747799958
"299";0;1953;98;0,545882968797309
"300";0;1953;99;0,570646443696833
"301";0;1954;0;0,0346225221023787
"302";0;1954;1;0,00349607531659733
"303";0;1954;2;0,00206212083853758
"304";0;1954;3;0,0014810795868628
"305";0;1954;4;0,00115067378752676
"306";0;1954;5;0,00101051110012652
"307";0;1954;6;0,000850383312560182
"308";0;1954;7;0,000910398398676578
"309";0;1954;8;0,000780290729176974
"310";0;1954;9;0,000680260717106894
"311";0;1954;10;0,000600160414547088
"312";0;1954;11;0,000610180056623864
"313";0;1954;12;0,000740265593863191
"314";0;1954;13;0,000700242060497635
"315";0;1954;14;0,000800333723786598
"316";0;1954;15;0,000870368055552166
"317";0;1954;16;0,00103055870962025
"318";0;1954;17;0,00111063382513295
"319";0;1954;18;0,00159127891702653
"320";0;1954;19;0,0016213082505534
"321";0;1954;20;0,0016213082505534
"322";0;1954;21;0,00195192933365414
"323";0;1954;22;0,00214227860243964
"324";0;1954;23;0,0022525508244049
"325";0;1954;24;0,00223247870216317
"326";0;1954;25;0,00232268693867852
"327";0;1954;26;0,00254322358571457
"328";0;1954;27;0,00245299545368181
"329";0;1954;28;0,00259336048365884
"330";0;1954;29;0,00260340011690361
"331";0;1954;30;0,00267356084356392
"332";0;1954;31;0,00297439938319524
"333";0;1954;32;0,00296441580617979
"334";0;1954;33;0,00315495791699588
"335";0;1954;34;0,00311483762427533
"336";0;1954;35;0,00322521715057547
"337";0;1954;36;0,00379722127074803
"338";0;1954;37;0,00401808338245154
"339";0;1954;38;0,00401808338245154
"340";0;1954;39;0,00452018611275329
"341";0;1954;40;0,00471108480846139
"342";0;1954;41;0,00514319655134975
"343";0;1954;42;0,00542470271302774
"344";0;1954;43;0,00630988407201274
"345";0;1954;44;0,00664199919302885
"346";0;1954;45;0,00704475274603891
"347";0;1954;46;0,00774994700151046
"348";0;1954;47;0,00881877392518923
"349";0;1954;48;0,0096665820750027
"350";0;1954;49;0,0108081943784341
"351";0;1954;50;0,0114553332886137
"352";0;1954;51;0,0125990510094517
"353";0;1954;52;0,0138149646474831
"354";0;1954;53;0,0154690148261438
"355";0;1954;54;0,0166376372743278
"356";0;1954;55;0,0189382270090521
"357";0;1954;56;0,0202741551597792
"358";0;1954;57;0,0227160506977958
"359";0;1954;58;0,0233811946637667
"360";0;1954;59;0,0254409129077695
"361";0;1954;60;0,0278543480659641
"362";0;1954;61;0,0308510477542437
"363";0;1954;62;0,032802170994805
"364";0;1954;63;0,0372139466237159
"365";0;1954;64;0,0393439211596407
"366";0;1954;65;0,0434818071987837
"367";0;1954;66;0,0474585535597623
"368";0;1954;67;0,0498311764348521
"369";0;1954;68;0,053812231998763
"370";0;1954;69;0,0603340392422966
"371";0;1954;70;0,0641545819935654
"372";0;1954;71;0,0690928803091763
"373";0;1954;72;0,0747450919656321
"374";0;1954;73;0,0804836308845416
"375";0;1954;74;0,0901763584365905
"376";0;1954;75;0,0955751992881645
"377";0;1954;76;0,109145438326085
"378";0;1954;77;0,11250825169105
"379";0;1954;78;0,12583536750608
"380";0;1954;79;0,140492729822102
"381";0;1954;80;0,152673437219668
"382";0;1954;81;0,164379454592112
"383";0;1954;82;0,177393685760691
"384";0;1954;83;0,191850845402235
"385";0;1954;84;0,210856877320168
"386";0;1954;85;0,225809626717906
"387";0;1954;86;0,249025583177882
"388";0;1954;87;0,272412585806441
"389";0;1954;88;0,299255422995972
"390";0;1954;89;0,313341810752355
"391";0;1954;90;0,344605180816039
"392";0;1954;91;0,370295857232888
"393";0;1954;92;0,394005980512482
"394";0;1954;93;0,41821606749443
"395";0;1954;94;0,442839915520579
"396";0;1954;95;0,46773417272001
"397";0;1954;96;0,492789241641931
"398";0;1954;97;0,517883782414649
"399";0;1954;98;0,542901270467084
"400";0;1954;99;0,567695880151331
"401";0;1955;0;0,0328744828835276
"402";0;1955;1;0,00337567820695133
"403";0;1955;2;0,00194189623877316
"404";0;1955;3;0,00138097945381709
"405";0;1955;4;0,00112059891182581
"406";0;1955;5;0,000960453496581925
"407";0;1955;6;0,000840361263455851
"408";0;1955;7;0,000870368055552166
"409";0;1955;8;0,000760307786258258
"410";0;1955;9;0,000670240372826007
"411";0;1955;10;0,000590200512694939
"412";0;1955;11;0,000620199799095762
"413";0;1955;12;0,000680260717106894
"414";0;1955;13;0,000660220128951303
"415";0;1955;14;0,000740265593863191
"416";0;1955;15;0,000870368055552166
"417";0;1955;16;0,00103055870962025
"418";0;1955;17;0,00104052299838462
"419";0;1955;18;0,00153116325913989
"420";0;1955;19;0,00160130849472964
"421";0;1955;20;0,00155122130928632
"422";0;1955;21;0,00186175453482146
"423";0;1955;22;0,00206212083853758
"424";0;1955;23;0,00210219891733072
"425";0;1955;24;0,00213224359759532
"426";0;1955;25;0,00227256360928965
"427";0;1955;26;0,00240286559253447
"428";0;1955;27;0,00237281278054048
"429";0;1955;28;0,00251316655533556
"430";0;1955;29;0,00254322358571457
"431";0;1955;30;0,00264349989543767
"432";0;1955;31;0,00286410731264448
"433";0;1955;32;0,00293428633373658
"434";0;1955;33;0,00306467457492255
"435";0;1955;34;0,00309480797621
"436";0;1955;35;0,00315495791699588
"437";0;1955;36;0,00372692183851424
"438";0;1955;37;0,00398792214730826
"439";0;1955;38;0,00402807748443488
"440";0;1955;39;0,00445995399996619
"441";0;1955;40;0,00458048173195363
"442";0;1955;41;0,0050226009816259
"443";0;1955;42;0,00539449902329794
"444";0;1955;43;0,00618908775664596
"445";0;1955;44;0,00660173875780744
"446";0;1955;45;0,00693401085780722
"447";0;1955;46;0,00765924787274233
"448";0;1955;47;0,00866743160055791
"449";0;1955;48;0,00951511139643002
"450";0;1955;49;0,0106666716058185
"451";0;1955;50;0,0114048104038763
"452";0;1955;51;0,0123155182497415
"453";0;1955;52;0,0136831672262736
"454";0;1955;53;0,0154182282255273
"455";0;1955;54;0,0164648078317107
"456";0;1955;55;0,018418573867189
"457";0;1955;56;0,0200700459095342
"458";0;1955;57;0,0221740157272931
"459";0;1955;58;0,0231970082700324
"460";0;1955;59;0,0253690754062458
"461";0;1955;60;0,0279983244871784
"462";0;1955;61;0,0305829420924555
"463";0;1955;62;0,0327608434646067
"464";0;1955;63;0,036663998221633
"465";0;1955;64;0,0388032101784826
"466";0;1955;65;0,0428031005264703
"467";0;1955;66;0,046525714990501
"468";0;1955;67;0,0493583429159584
"469";0;1955;68;0,0534640783603798
"470";0;1955;69;0,0596014133470497
"471";0;1955;70;0,0638987467922329
"472";0;1955;71;0,0689214719289945
"473";0;1955;72;0,074583501016326
"474";0;1955;73;0,080191034897891
"475";0;1955;74;0,0893668635096946
"476";0;1955;75;0,0950032212770696
"477";0;1955;76;0,107251199558617
"478";0;1955;77;0,11190410998131
"479";0;1955;78;0,124441400489677
"480";0;1955;79;0,138549663356566
"481";0;1955;80;0,150660082505037
"482";0;1955;81;0,162707199724636
"483";0;1955;82;0,175902209198991
"484";0;1955;83;0,190204576107342
"485";0;1955;84;0,208094884677548
"486";0;1955;85;0,223356049547823
"487";0;1955;86;0,245363624324415
"488";0;1955;87;0,268925780409131
"489";0;1955;88;0,291649907561576
"490";0;1955;89;0,310555042202839
"491";0;1955;90;0,33932631363788
"492";0;1955;91;0,367519264561687
"493";0;1955;92;0,39116286243893
"494";0;1955;93;0,415318457370406
"495";0;1955;94;0,43988572278782
"496";0;1955;95;0,464753439519045
"497";0;1955;96;0,489798266690411
"498";0;1955;97;0,514900601055146
"499";0;1955;98;0,539928333963608
"500";0;1955;99;0,564753996825804
"501";0;1956;0;0,0311398242284133
"502";0;1956;1;0,00324524941088716
"503";0;1956;2;0,00183165826617118
"504";0;1956;3;0,00129085612326083
"505";0;1956;4;0,00110060916745873
"506";0;1956;5;0,000900375748082961
"507";0;1956;6;0,000820317466565449
"508";0;1956;7;0,000820317466565449
"509";0;1956;8;0,000750286639849984
"510";0;1956;9;0,000670240372826007
"511";0;1956;10;0,000590200512694939
"512";0;1956;11;0,000620199799095762
"513";0;1956;12;0,000620199799095762
"514";0;1956;13;0,000610180056623864
"515";0;1956;14;0,000690221515995811
"516";0;1956;15;0,00088039040539206
"517";0;1956;16;0,00102053485463461
"518";0;1956;17;0,000980500102555426
"519";0;1956;18;0,0014610826353524
"520";0;1956;19;0,00159127891702653
"521";0;1956;20;0,00147111090731924
"522";0;1956;21;0,00178155954211624
"523";0;1956;22;0,00197193610310871
"524";0;1956;23;0,00196190280749791
"525";0;1956;24;0,00202204436593335
"526";0;1956;25;0,00223247870216317
"527";0;1956;26;0,0022525508244049
"528";0;1956;27;0,00230267315067126
"529";0;1956;28;0,00242294113512941
"530";0;1956;29;0,00249308920135382
"531";0;1956;30;0,00262341992456196
"532";0;1956;31;0,00276380887989287
"533";0;1956;32;0,0029142603016874
"534";0;1956;33;0,00296441580617979
"535";0;1956;34;0,00308476340822282
"536";0;1956;35;0,00309480797621
"537";0;1956;36;0,00366673748532711
"538";0;1956;37;0,00396787500420617
"539";0;1956;38;0,00402807748443488
"540";0;1956;39;0,00440972343176873
"541";0;1956;40;0,00444989571038207
"542";0;1956;41;0,00489195721646779
"543";0;1956;42;0,0053542887806524
"544";0;1956;43;0,00606836599871128
"545";0;1956;44;0,00657155949448097
"546";0;1956;45;0,00683330340889997
"547";0;1956;46;0,00757864667666539
"548";0;1956;47;0,00850607312052223
"549";0;1956;48;0,00936372382313508
"550";0;1956;49;0,0105352884418128
"551";0;1956;50;0,0113542297863044
"552";0;1956;51;0,0120422007015599
"553";0;1956;52;0,0135615374266898
"554";0;1956;53;0,0153573361309003
"555";0;1956;54;0,0162920082539494
"556";0;1956;55;0,0178992513055929
"557";0;1956;56;0,0198762536637604
"558";0;1956;57;0,0216322743995422
"559";0;1956;58;0,0230229805549022
"560";0;1956;59;0,0253075743776432
"561";0;1956;60;0,0281423216405864
"562";0;1956;61;0,0303251686946127
"563";0;1956;62;0,0327298027469426
"564";0;1956;63;0,0361039703267561
"565";0;1956;64;0,0382627914076942
"566";0;1956;65;0,042135360820382
"567";0;1956;66;0,0455833275325086
"568";0;1956;67;0,0488751550638085
"569";0;1956;68;0,0531265429309652
"570";0;1956;69;0,0588587030858826
"571";0;1956;70;0,063642913504436
"572";0;1956;71;0,0687393029045616
"573";0;1956;72;0,0744218719646641
"574";0;1956;73;0,0798985244986111
"575";0;1956;74;0,0885689642090018
"576";0;1956;75;0,0944205650335913
"577";0;1956;76;0,105349416010023
"578";0;1956;77;0,111289140616432
"579";0;1956;78;0,123049373912722
"580";0;1956;79;0,136598954090285
"581";0;1956;80;0,148650842401392
"582";0;1956;81;0,161037666606282
"583";0;1956;82;0,174412882865048
"584";0;1956;83;0,188573032166172
"585";0;1956;84;0,205352722621515
"586";0;1956;85;0,220908552026653
"587";0;1956;86;0,241727702284923
"588";0;1956;87;0,265437955052205
"589";0;1956;88;0,284101799653012
"590";0;1956;89;0,307775937069204
"591";0;1956;90;0,334075083384623
"592";0;1956;91;0,364764695380532
"593";0;1956;92;0,388327804774478
"594";0;1956;93;0,412429309169961
"595";0;1956;94;0,436955732387532
"596";0;1956;95;0,461797360765719
"597";0;1956;96;0,486832407518455
"598";0;1956;97;0,511926193153262
"599";0;1956;98;0,536964311592014
"600";0;1956;99;0,561820742797596
"601";0;1957;0;0,0293979184059363
"602";0;1957;1;0,00312488249435107
"603";0;1957;2;0,00171146136881988
"604";0;1957;3;0,00119071535318425
"605";0;1957;4;0,00107059546587364
"606";0;1957;5;0,000850383312560182
"607";0;1957;6;0,000810355371740091
"608";0;1957;7;0,000780290729176974
"609";0;1957;8;0,000730244648297642
"610";0;1957;9;0,000660220128951303
"611";0;1957;10;0,00058018107080204
"612";0;1957;11;0,000630219641963017
"613";0;1957;12;0,00056014248818097
"614";0;1957;13;0,00057016172929835
"615";0;1957;14;0,000630219641963017
"616";0;1957;15;0,00088039040539206
"617";0;1957;16;0,00102053485463461
"618";0;1957;17;0,000910398398676578
"619";0;1957;18;0,0014009748035553
"620";0;1957;19;0,00157122006339468
"621";0;1957;20;0,0014009748035553
"622";0;1957;21;0,00169140010434513
"623";0;1957;22;0,00189179199177139
"624";0;1957;23;0,00181165430299694
"625";0;1957;24;0,00192183035099726
"626";0;1957;25;0,00218235989399422
"627";0;1957;26;0,00211223362067967
"628";0;1957;27;0,00222244279212301
"629";0;1957;28;0,00234276087169085
"630";0;1957;29;0,00243297905756373
"631";0;1957;30;0,00259336048365884
"632";0;1957;31;0,0026535400320789
"633";0;1957;32;0,00288413234034242
"634";0;1957;33;0,00287414966446978
"635";0;1957;34;0,00306467457492255
"636";0;1957;35;0,00302455790415995
"637";0;1957;36;0,00359644722510857
"638";0;1957;37;0,00393771528334975
"639";0;1957;38;0,00403813153212353
"640";0;1957;39;0,00434943810735739
"641";0;1957;40;0,0043193267392921
"642";0;1957;41;0,00477139193946276
"643";0;1957;42;0,00532414714040857
"644";0;1957;43;0,00594765881276019
"645";0;1957;44;0,00653130189503652
"646";0;1957;45;0,00672252492650403
"647";0;1957;46;0,00748796308265255
"648";0;1957;47;0,00835477810978085
"649";0;1957;48;0,00921229900828992
"650";0;1957;49;0,0103938042836018
"651";0;1957;50;0,0113036517270011
"652";0;1957;51;0,0117588860705056
"653";0;1957;52;0,0134297734001024
"654";0;1957;53;0,0153065552016034
"655";0;1957;54;0,0161192385307224
"656";0;1957;55;0,017380137650301
"657";0;1957;56;0,0196722256044528
"658";0;1957;57;0,0210908263965585
"659";0;1957;58;0,0228388601214446
"660";0;1957;59;0,0252357464538437
"661";0;1957;60;0,0282863395321611
"662";0;1957;61;0,0300572039680284
"663";0;1957;62;0,0326884782073754
"664";0;1957;63;0,0355546318481666
"665";0;1957;64;0,0377226645316165
"666";0;1957;65;0,0414576291934938
"667";0;1957;66;0,0446522357939289
"668";0;1957;67;0,0484027107005184
"669";0;1957;68;0,0527786278943909
"670";0;1957;69;0,0581270936962455
"671";0;1957;70;0,0633872091557013
"672";0;1957;71;0,0685679551146045
"673";0;1957;72;0,0742602690327308
"674";0;1957;73;0,0796061641801581
"675";0;1957;74;0,0877607688891483
"676";0;1957;75;0,0938492468782621
"677";0;1957;76;0,103462347417229
"678";0;1957;77;0,110685801332747
"679";0;1957;78;0,121659282380436
"680";0;1957;79;0,134663431476012
"681";0;1957;80;0,146645562230949
"682";0;1957;81;0,159370916183605
"683";0;1957;82;0,172937746176862
"684";0;1957;83;0,186932145782834
"685";0;1957;84;0,202618132451855
"686";0;1957;85;0,218467030127256
"687";0;1957;86;0,238092246722307
"688";0;1957;87;0,261962329806434
"689";0;1957;88;0,276597034774569
"690";0;1957;89;0,305004614822639
"691";0;1957;90;0,328851367377456
"692";0;1957;91;0,362003396972124
"693";0;1957;92;0,385500761944821
"694";0;1957;93;0,409548394333046
"695";0;1957;94;0,434034393755145
"696";0;1957;95;0,458834245077806
"697";0;1957;96;0,483859169966371
"698";0;1957;97;0,508960705279336
"699";0;1957;98;0,534008947021124
"700";0;1957;99;0,558896067590853
"701";0;1958;0;0,0276692747322731
"702";0;1958;1;0,0030045300642658
"703";0;1958;2;0,00160130849472964
"704";0;1958;3;0,00109058461027739
"705";0;1958;4;0,00104052299838462
"706";0;1958;5;0,000790312176266638
"707";0;1958;6;0,000790312176266638
"708";0;1958;7;0,000740265593863191
"709";0;1958;8;0,000710262705411888
"710";0;1958;9;0,00065019998548088
"711";0;1958;10;0,00058018107080204
"712";0;1958;11;0,000630219641963017
"713";0;1958;12;0,0005001484183919
"714";0;1958;13;0,000520126163185088
"715";0;1958;14;0,00057016172929835
"716";0;1958;15;0,00088039040539206
"717";0;1958;16;0,00102053485463461
"718";0;1958;17;0,000840361263455851
"719";0;1958;18;0,00134087058449338
"720";0;1958;19;0,00155122130928632
"721";0;1958;20;0,00132087643651103
"722";0;1958;21;0,00160130849472964
"723";0;1958;22;0,00181165430299694
"724";0;1958;23;0,00167139894666529
"725";0;1958;24;0,00182168609122675
"726";0;1958;25;0,00213224359759532
"727";0;1958;26;0,00197193610310871
"728";0;1958;27;0,00214227860243964
"729";0;1958;28;0,0022525508244049
"730";0;1958;29;0,00238285019980035
"731";0;1958;30;0,00257328151954671
"732";0;1958;31;0,00255326271561438
"733";0;1958;32;0,00285406506166589
"734";0;1958;33;0,0027838916700008
"735";0;1958;34;0,00305469009660159
"736";0;1958;35;0,00295437254783267
"737";0;1958;36;0,00353627072370315
"738";0;1958;37;0,00390761631008449
"739";0;1958;38;0,00404818568089596
"740";0;1958;39;0,00429921308998987
"741";0;1958;40;0,00418877481423359
"742";0;1958;41;0,00464078098693501
"743";0;1958;42;0,00528393972647395
"744";0;1958;43;0,00582696619527545
"745";0;1958;44;0,00649104591620103
